,시간,종가,시가,고가,저가,거래량
0,2021-01-20T04:00:00,42.704,42.296,42.753,42.231,23753.86
1,2021-01-20T03:59:00,42.297,42.372,42.455,42.29,6146.29
2,2021-01-20T03:58:00,42.381,42.45,42.504,42.28,11453.55
3,2021-01-20T03:57:00,42.45,42.42,42.45,42.28,9381.99
4,2021-01-20T03:56:00,42.427,42.395,42.469,42.377,4311.59
5,2021-01-20T03:55:00,42.392,42.634,42.635,42.38,7265.88
6,2021-01-20T03:54:00,42.645,42.645,42.694,42.558,5224.3
7,2021-01-20T03:53:00,42.644,42.895,42.895,42.637,5051.26
8,2021-01-20T03:52:00,42.882,42.834,42.93,42.803,12986.42
9,2021-01-20T03:51:00,42.83,42.479,42.845,42.46,6572.67
10,2021-01-20T03:50:00,42.464,42.401,42.502,42.386,7622.66
11,2021-01-20T03:49:00,42.41,42.444,42.491,42.346,7104.91
12,2021-01-20T03:48:00,42.443,42.457,42.516,42.3,23302.93
13,2021-01-20T03:47:00,42.43,42.599,42.679,42.4,18431.52
14,2021-01-20T03:46:00,42.595,42.623,42.677,42.5,18551.31
15,2021-01-20T03:45:00,42.625,42.869,42.895,42.57,13125.25
16,2021-01-20T03:44:00,42.883,42.878,42.922,42.8,10055.73
17,2021-01-20T03:43:00,42.882,42.931,42.953,42.878,5083.94
18,2021-01-20T03:42:00,42.943,42.975,43.023,42.918,5136.14
19,2021-01-20T03:41:00,42.977,43.112,43.119,42.977,8326.32
20,2021-01-20T03:40:00,43.13,43.149,43.163,43.102,3871.13
21,2021-01-20T03:39:00,43.145,43.057,43.165,43.048,4053.72
22,2021-01-20T03:38:00,43.058,43.057,43.072,43.021,2134.44
23,2021-01-20T03:37:00,43.062,43.032,43.063,43.028,1689.63
24,2021-01-20T03:36:00,43.028,43.04,43.075,43.016,3012.84
25,2021-01-20T03:35:00,43.044,43.059,43.091,42.919,12575.23
26,2021-01-20T03:34:00,43.048,43.09,43.106,43.048,3053.53
27,2021-01-20T03:33:00,43.076,43.102,43.13,43.07,2957.2
28,2021-01-20T03:32:00,43.109,43.115,43.135,43.074,5208.09
29,2021-01-20T03:31:00,43.115,43.191,43.192,43.102,5415.2
30,2021-01-20T03:30:00,43.192,43.258,43.273,43.173,2653.62
31,2021-01-20T03:29:00,43.251,43.338,43.35,43.251,3480.74
32,2021-01-20T03:28:00,43.334,43.31,43.338,43.272,2017.59
33,2021-01-20T03:27:00,43.306,43.197,43.344,43.182,5445.05
34,2021-01-20T03:26:00,43.202,43.268,43.317,43.174,5569.63
35,2021-01-20T03:25:00,43.275,43.214,43.35,43.202,7932.59
36,2021-01-20T03:24:00,43.212,43.091,43.216,43.091,4547.42
37,2021-01-20T03:23:00,43.095,43.075,43.152,43.058,7451.53
38,2021-01-20T03:22:00,43.075,43.146,43.149,43.0,11464.54
39,2021-01-20T03:21:00,43.145,43.18,43.18,43.029,20045.45
40,2021-01-20T03:20:00,43.18,43.267,43.272,43.157,8124.49
41,2021-01-20T03:19:00,43.267,43.371,43.372,43.25,8671.11
42,2021-01-20T03:18:00,43.371,43.405,43.417,43.32,8786.65
43,2021-01-20T03:17:00,43.399,43.438,43.461,43.384,6428.82
44,2021-01-20T03:16:00,43.438,43.428,43.461,43.414,4683.04
45,2021-01-20T03:15:00,43.434,43.458,43.491,43.413,5155.31
46,2021-01-20T03:14:00,43.457,43.468,43.504,43.44,5002.76
47,2021-01-20T03:13:00,43.478,43.468,43.506,43.441,6770.69
48,2021-01-20T03:12:00,43.49,43.481,43.511,43.415,7521.75
49,2021-01-20T03:11:00,43.495,43.487,43.527,43.432,7450.95
50,2021-01-20T03:10:00,43.489,43.494,43.52,43.478,3358.79
51,2021-01-20T03:09:00,43.496,43.51,43.537,43.478,2958.03
52,2021-01-20T03:08:00,43.511,43.496,43.552,43.473,2942.24
53,2021-01-20T03:07:00,43.492,43.508,43.546,43.481,5002.07
54,2021-01-20T03:06:00,43.508,43.581,43.587,43.481,5708.31
55,2021-01-20T03:05:00,43.579,43.481,43.588,43.421,8949.82
56,2021-01-20T03:04:00,43.477,43.552,43.556,43.388,16868.95
57,2021-01-20T03:03:00,43.557,43.601,43.617,43.53,11259.07
58,2021-01-20T03:02:00,43.601,43.593,43.631,43.591,4793.77
59,2021-01-20T03:01:00,43.593,43.672,43.726,43.57,9991.32
60,2021-01-20T03:00:00,43.672,43.744,43.745,43.651,6470.94
61,2021-01-20T02:59:00,43.745,43.784,43.815,43.715,2960.17
62,2021-01-20T02:58:00,43.784,43.801,43.82,43.767,3131.07
63,2021-01-20T02:57:00,43.801,43.807,43.818,43.8,2682.53
64,2021-01-20T02:56:00,43.808,43.801,43.835,43.8,2232.85
65,2021-01-20T02:55:00,43.8,43.822,43.831,43.8,2069.37
