,시간,종가,시가,고가,저가,거래량
0,2021-01-20T04:00:00,1381.49,1372.5,1381.73,1370.37,8385.465
1,2021-01-20T03:59:00,1372.51,1373.41,1377.19,1371.0,5185.49
2,2021-01-20T03:58:00,1373.4,1379.0,1380.07,1370.91,6613.349
3,2021-01-20T03:57:00,1378.99,1372.81,1379.0,1369.56,7664.214
4,2021-01-20T03:56:00,1372.83,1370.19,1374.51,1368.21,11102.605
5,2021-01-20T03:55:00,1370.0,1379.02,1379.17,1368.0,13390.196
6,2021-01-20T03:54:00,1378.82,1377.79,1379.76,1373.5,6364.684
7,2021-01-20T03:53:00,1377.94,1385.2,1385.2,1376.68,3387.904
8,2021-01-20T03:52:00,1385.2,1386.21,1386.9,1381.52,4038.916
9,2021-01-20T03:51:00,1386.21,1378.6,1386.73,1377.47,6837.443
10,2021-01-20T03:50:00,1378.6,1373.9,1381.15,1373.67,9417.785
11,2021-01-20T03:49:00,1373.9,1380.28,1380.79,1372.12,21511.347
12,2021-01-20T03:48:00,1380.22,1382.72,1385.53,1380.13,6076.553
13,2021-01-20T03:47:00,1382.8,1383.74,1388.3,1382.27,4435.096
14,2021-01-20T03:46:00,1383.6,1387.29,1387.66,1380.1,13613.164
15,2021-01-20T03:45:00,1387.29,1393.06,1393.6,1385.45,8089.651
16,2021-01-20T03:44:00,1393.1,1392.3,1393.6,1385.0,15391.936
17,2021-01-20T03:43:00,1392.3,1395.54,1395.79,1392.0,4448.776
18,2021-01-20T03:42:00,1395.37,1394.64,1397.63,1394.43,3397.731
19,2021-01-20T03:41:00,1394.49,1398.0,1398.01,1394.42,4903.047
20,2021-01-20T03:40:00,1398.0,1403.53,1403.63,1398.0,3782.758
21,2021-01-20T03:39:00,1403.61,1400.27,1403.61,1400.0,1538.644
22,2021-01-20T03:38:00,1400.34,1401.75,1402.57,1400.0,2139.167
23,2021-01-20T03:37:00,1401.86,1402.34,1403.51,1401.37,1582.403
24,2021-01-20T03:36:00,1402.54,1405.11,1405.39,1401.35,1466.931
25,2021-01-20T03:35:00,1405.1,1403.82,1406.93,1403.0,2792.23
26,2021-01-20T03:34:00,1403.83,1406.38,1406.88,1402.65,3375.594
27,2021-01-20T03:33:00,1406.71,1403.54,1406.99,1403.54,3257.767
28,2021-01-20T03:32:00,1403.56,1401.78,1404.73,1401.6,2578.166
29,2021-01-20T03:31:00,1401.7,1402.81,1403.13,1401.0,2406.328
30,2021-01-20T03:30:00,1402.81,1399.94,1403.63,1399.88,2615.821
31,2021-01-20T03:29:00,1399.85,1401.55,1402.0,1399.43,1970.452
32,2021-01-20T03:28:00,1401.67,1398.41,1402.5,1398.41,2632.396
33,2021-01-20T03:27:00,1398.38,1399.08,1399.38,1396.12,2785.841
34,2021-01-20T03:26:00,1398.86,1394.57,1401.38,1394.41,5646.209
35,2021-01-20T03:25:00,1394.42,1395.89,1398.96,1394.23,4305.967
36,2021-01-20T03:24:00,1395.83,1395.78,1397.24,1393.72,4461.38
37,2021-01-20T03:23:00,1395.9,1396.52,1399.05,1392.64,6622.63
38,2021-01-20T03:22:00,1396.47,1400.99,1402.56,1392.22,13320.752
39,2021-01-20T03:21:00,1401.0,1405.04,1405.49,1398.92,5848.669
40,2021-01-20T03:20:00,1405.31,1408.44,1408.44,1405.0,2049.389
41,2021-01-20T03:19:00,1408.4,1407.5,1409.01,1407.43,2019.207
42,2021-01-20T03:18:00,1407.49,1409.21,1409.22,1407.06,1511.071
43,2021-01-20T03:17:00,1409.54,1406.44,1409.86,1406.0,2467.661
44,2021-01-20T03:16:00,1406.52,1407.35,1408.99,1406.01,2391.71
45,2021-01-20T03:15:00,1407.36,1403.78,1409.0,1403.4,4126.495
46,2021-01-20T03:14:00,1403.98,1402.42,1405.61,1401.36,4534.106
47,2021-01-20T03:13:00,1402.43,1399.46,1403.1,1398.61,8205.513
48,2021-01-20T03:12:00,1399.4,1409.0,1409.01,1395.94,21316.676
49,2021-01-20T03:11:00,1409.19,1408.34,1410.68,1408.01,2494.806
50,2021-01-20T03:10:00,1408.37,1410.53,1411.76,1408.0,3688.495
51,2021-01-20T03:09:00,1410.26,1411.59,1413.51,1409.0,3308.206
52,2021-01-20T03:08:00,1411.54,1411.01,1413.0,1411.01,1460.662
53,2021-01-20T03:07:00,1411.07,1412.63,1413.0,1410.74,2299.525
54,2021-01-20T03:06:00,1412.86,1413.54,1413.85,1409.04,6551.031
55,2021-01-20T03:05:00,1413.44,1406.21,1414.92,1406.0,5673.04
56,2021-01-20T03:04:00,1406.2,1410.6,1411.32,1406.2,9448.671
57,2021-01-20T03:03:00,1410.52,1413.78,1413.78,1408.4,10578.888
58,2021-01-20T03:02:00,1413.87,1414.97,1416.34,1413.07,3216.78
59,2021-01-20T03:01:00,1414.79,1415.47,1418.16,1414.48,2599.402
60,2021-01-20T03:00:00,1415.47,1419.53,1419.97,1415.41,2104.719
61,2021-01-20T02:59:00,1419.52,1419.21,1420.95,1419.0,838.556
62,2021-01-20T02:58:00,1419.01,1419.37,1420.79,1418.93,1076.121
63,2021-01-20T02:57:00,1419.37,1420.0,1421.12,1418.54,1277.698
64,2021-01-20T02:56:00,1420.0,1421.75,1424.05,1420.0,2098.79
65,2021-01-20T02:55:00,1421.81,1420.42,1422.14,1420.35,653.56
66,2021-01-20T02:54:00,1420.44,1419.27,1422.54,1419.27,1351.466
67,2021-01-20T02:53:00,1419.16,1422.12,1422.91,1418.75,1610.671
68,2021-01-20T02:52:00,1422.12,1421.88,1422.79,1421.03,578.646
69,2021-01-20T02:51:00,1421.89,1420.57,1424.0,1420.43,2340.185
70,2021-01-20T02:50:00,1420.68,1417.27,1420.83,1416.69,1633.075
71,2021-01-20T02:49:00,1417.43,1418.55,1418.74,1415.45,1689.327
72,2021-01-20T02:48:00,1418.54,1419.37,1420.64,1417.18,2137.897
73,2021-01-20T02:47:00,1419.29,1423.32,1424.16,1419.24,2096.387
74,2021-01-20T02:46:00,1423.32,1423.9,1427.21,1423.31,3277.092
75,2021-01-20T02:45:00,1423.82,1422.66,1424.77,1422.66,862.315
76,2021-01-20T02:44:00,1422.65,1422.73,1424.71,1422.65,779.517
77,2021-01-20T02:43:00,1422.65,1421.76,1425.47,1421.65,2660.26
78,2021-01-20T02:42:00,1421.65,1423.53,1424.3,1420.31,3507.288
79,2021-01-20T02:41:00,1423.52,1423.69,1425.94,1423.52,1358.57
80,2021-01-20T02:40:00,1423.63,1423.35,1425.97,1422.99,1662.232
81,2021-01-20T02:39:00,1423.19,1423.54,1425.0,1422.5,1604.335
82,2021-01-20T02:38:00,1423.54,1420.23,1425.0,1420.22,3009.988
83,2021-01-20T02:37:00,1420.22,1421.78,1423.52,1420.22,967.415
84,2021-01-20T02:36:00,1421.78,1421.18,1421.79,1419.44,1403.76
85,2021-01-20T02:35:00,1421.18,1420.09,1423.52,1420.08,1597.27
86,2021-01-20T02:34:00,1420.06,1420.76,1423.08,1419.76,2092.478
87,2021-01-20T02:33:00,1420.52,1419.92,1421.0,1419.15,999.055
88,2021-01-20T02:32:00,1419.83,1421.05,1421.44,1418.86,1548.031
89,2021-01-20T02:31:00,1421.0,1418.17,1422.92,1417.34,3590.798
90,2021-01-20T02:30:00,1418.34,1412.9,1418.47,1412.87,5761.309
91,2021-01-20T02:29:00,1412.61,1419.54,1421.33,1411.3,12232.462
92,2021-01-20T02:28:00,1419.61,1424.76,1425.19,1418.44,5148.091
93,2021-01-20T02:27:00,1424.91,1426.16,1426.16,1423.58,1532.213
94,2021-01-20T02:26:00,1426.15,1426.34,1427.26,1425.27,1142.403
95,2021-01-20T02:25:00,1426.19,1425.69,1427.76,1425.58,1027.939
96,2021-01-20T02:24:00,1425.7,1425.54,1427.55,1425.41,741.274
97,2021-01-20T02:23:00,1425.58,1426.42,1427.39,1425.36,803.631
98,2021-01-20T02:22:00,1426.41,1427.71,1427.84,1425.38,1619.394
99,2021-01-20T02:21:00,1427.7,1428.49,1430.0,1427.7,2285.48
100,2021-01-20T02:20:00,1428.49,1426.91,1428.49,1426.0,1518.355
101,2021-01-20T02:19:00,1426.84,1424.84,1427.0,1423.34,1233.606
102,2021-01-20T02:18:00,1424.88,1425.88,1426.99,1424.31,1077.018
103,2021-01-20T02:17:00,1425.84,1426.06,1426.99,1423.71,2171.142
104,2021-01-20T02:16:00,1426.17,1421.29,1426.36,1421.29,2074.569
105,2021-01-20T02:15:00,1421.29,1421.56,1422.88,1420.35,2579.026
106,2021-01-20T02:14:00,1421.57,1422.71,1424.06,1420.0,3611.203
107,2021-01-20T02:13:00,1422.75,1421.46,1424.64,1421.29,1826.957
108,2021-01-20T02:12:00,1421.48,1420.86,1423.0,1420.53,1519.844
109,2021-01-20T02:11:00,1420.87,1421.27,1423.34,1419.33,1981.752
110,2021-01-20T02:10:00,1421.26,1420.84,1423.32,1420.0,3270.378
111,2021-01-20T02:09:00,1420.84,1423.89,1423.97,1420.0,3662.97
112,2021-01-20T02:08:00,1423.88,1423.14,1423.9,1421.67,1909.663
113,2021-01-20T02:07:00,1423.56,1421.02,1424.12,1420.8,3081.933
114,2021-01-20T02:06:00,1421.02,1421.75,1423.72,1420.85,2703.982
115,2021-01-20T02:05:00,1421.88,1425.22,1426.49,1419.14,9621.242
116,2021-01-20T02:04:00,1425.18,1425.47,1429.29,1424.99,4871.419
117,2021-01-20T02:03:00,1425.5,1430.85,1431.03,1424.9,5071.568
