,시간,종가,시가,고가,저가,거래량
0,2021-01-20T04:00:00,0.37272,0.37059,0.37288,0.37035,2082061.0
1,2021-01-20T03:59:00,0.37054,0.37041,0.37093,0.37017,372450.0
2,2021-01-20T03:58:00,0.37047,0.37145,0.37175,0.3701,1232027.0
3,2021-01-20T03:57:00,0.37149,0.37103,0.37149,0.37073,401564.0
4,2021-01-20T03:56:00,0.37099,0.37137,0.37172,0.37097,594362.0
5,2021-01-20T03:55:00,0.37126,0.37284,0.37284,0.37105,454742.0
6,2021-01-20T03:54:00,0.37263,0.37201,0.37329,0.37122,2008678.0
7,2021-01-20T03:53:00,0.372,0.3736,0.37371,0.372,403314.0
8,2021-01-20T03:52:00,0.37356,0.37427,0.37456,0.37333,264402.0
9,2021-01-20T03:51:00,0.37422,0.37229,0.37445,0.372,631575.0
10,2021-01-20T03:50:00,0.37233,0.37168,0.37267,0.37159,323513.0
11,2021-01-20T03:49:00,0.37169,0.37221,0.37224,0.37123,598364.0
12,2021-01-20T03:48:00,0.37226,0.37261,0.37281,0.37215,272163.0
13,2021-01-20T03:47:00,0.3726,0.37249,0.37355,0.37249,312662.0
14,2021-01-20T03:46:00,0.37248,0.37255,0.37299,0.37221,419375.0
15,2021-01-20T03:45:00,0.37268,0.37408,0.37416,0.37235,658833.0
16,2021-01-20T03:44:00,0.37405,0.37349,0.37444,0.37292,553307.0
17,2021-01-20T03:43:00,0.37349,0.37382,0.37439,0.37346,245647.0
18,2021-01-20T03:42:00,0.37382,0.37385,0.37434,0.37368,459646.0
19,2021-01-20T03:41:00,0.37384,0.37443,0.37455,0.37384,451306.0
20,2021-01-20T03:40:00,0.37452,0.37578,0.37578,0.3744,447439.0
21,2021-01-20T03:39:00,0.3757,0.37504,0.37579,0.37502,190277.0
22,2021-01-20T03:38:00,0.3751,0.37501,0.37524,0.37441,242941.0
23,2021-01-20T03:37:00,0.37503,0.37521,0.37542,0.37482,161740.0
24,2021-01-20T03:36:00,0.37506,0.3753,0.37566,0.37503,190100.0
25,2021-01-20T03:35:00,0.37533,0.37521,0.37561,0.37505,255007.0
26,2021-01-20T03:34:00,0.37523,0.37592,0.37604,0.37489,327232.0
27,2021-01-20T03:33:00,0.37588,0.37582,0.37634,0.3758,172525.0
28,2021-01-20T03:32:00,0.37572,0.37588,0.3762,0.3755,286893.0
29,2021-01-20T03:31:00,0.3759,0.37582,0.37632,0.37558,172532.0
30,2021-01-20T03:30:00,0.3758,0.37517,0.37633,0.37511,564721.0
31,2021-01-20T03:29:00,0.37512,0.37538,0.37593,0.37508,193684.0
32,2021-01-20T03:28:00,0.37536,0.37502,0.37568,0.37471,183629.0
33,2021-01-20T03:27:00,0.375,0.37532,0.37537,0.3745,243877.0
34,2021-01-20T03:26:00,0.37532,0.37402,0.37598,0.37383,424440.0
35,2021-01-20T03:25:00,0.37403,0.37414,0.37496,0.37375,549775.0
36,2021-01-20T03:24:00,0.37401,0.37383,0.37432,0.37359,563089.0
37,2021-01-20T03:23:00,0.3737,0.37412,0.375,0.37342,671936.0
38,2021-01-20T03:22:00,0.37416,0.37432,0.37466,0.37352,995425.0
39,2021-01-20T03:21:00,0.37433,0.3756,0.3756,0.37432,329453.0
40,2021-01-20T03:20:00,0.3756,0.37639,0.37639,0.37547,271605.0
41,2021-01-20T03:19:00,0.37639,0.37589,0.37639,0.37534,261666.0
42,2021-01-20T03:18:00,0.37589,0.37631,0.37631,0.37576,272259.0
43,2021-01-20T03:17:00,0.37632,0.37587,0.37665,0.37586,253721.0
44,2021-01-20T03:16:00,0.37587,0.37649,0.37685,0.37587,313949.0
45,2021-01-20T03:15:00,0.37648,0.37564,0.37692,0.37557,834862.0
46,2021-01-20T03:14:00,0.37579,0.37526,0.37581,0.37499,270465.0
47,2021-01-20T03:13:00,0.37529,0.37511,0.37535,0.37467,568064.0
48,2021-01-20T03:12:00,0.37507,0.37723,0.37723,0.3748,1853758.0
49,2021-01-20T03:11:00,0.37731,0.37666,0.3776,0.37666,205035.0
