,시간,종가,시가,고가,저가,거래량
0,2021-01-10T04:00:00,43.815,43.739,43.85,43.712,6252.02
1,2021-01-10T03:59:00,43.74,43.727,43.77,43.709,2726.3
2,2021-01-10T03:58:00,43.73,43.763,43.789,43.68,4079.25
3,2021-01-10T03:57:00,43.764,43.775,43.789,43.691,4266.9
4,2021-01-10T03:56:00,43.774,43.678,43.784,43.67,7099.9
5,2021-01-10T03:55:00,43.677,43.578,43.682,43.572,7935.89
6,2021-01-10T03:54:00,43.583,43.561,43.583,43.537,2992.22
7,2021-01-10T03:53:00,43.552,43.557,43.57,43.506,2260.1
8,2021-01-10T03:52:00,43.557,43.561,43.571,43.537,1149.58
9,2021-01-10T03:51:00,43.561,43.548,43.567,43.503,1507.26
10,2021-01-10T03:50:00,43.549,43.514,43.581,43.507,2128.41
11,2021-01-10T03:49:00,43.506,43.457,43.521,43.452,2613.76
12,2021-01-10T03:48:00,43.456,43.461,43.518,43.441,2598.81
13,2021-01-10T03:47:00,43.462,43.559,43.565,43.44,5246.25
14,2021-01-10T03:46:00,43.558,43.586,43.599,43.558,3160.72
15,2021-01-10T03:45:00,43.591,43.551,43.6,43.548,2182.55
16,2021-01-10T03:44:00,43.544,43.496,43.573,43.473,2947.24
17,2021-01-10T03:43:00,43.488,43.515,43.569,43.483,3482.02
18,2021-01-10T03:42:00,43.515,43.519,43.553,43.499,3523.62
19,2021-01-10T03:41:00,43.529,43.568,43.577,43.483,3294.19
20,2021-01-10T03:40:00,43.568,43.584,43.592,43.565,1827.77
21,2021-01-10T03:39:00,43.588,43.586,43.608,43.565,4408.85
22,2021-01-10T03:38:00,43.585,43.554,43.59,43.554,1968.81
23,2021-01-10T03:37:00,43.555,43.478,43.566,43.47,2033.26
24,2021-01-10T03:36:00,43.475,43.48,43.5,43.458,2137.79
25,2021-01-10T03:35:00,43.479,43.467,43.498,43.455,1999.09
26,2021-01-10T03:34:00,43.467,43.413,43.49,43.405,2316.67
27,2021-01-10T03:33:00,43.413,43.425,43.454,43.402,1956.39
28,2021-01-10T03:32:00,43.427,43.391,43.43,43.383,1563.16
29,2021-01-10T03:31:00,43.375,43.403,43.411,43.368,1732.26
30,2021-01-10T03:30:00,43.403,43.354,43.405,43.339,1577.39
31,2021-01-10T03:29:00,43.354,43.349,43.376,43.311,2470.54
32,2021-01-10T03:28:00,43.35,43.378,43.382,43.312,3577.54
33,2021-01-10T03:27:00,43.383,43.39,43.424,43.383,1823.27
34,2021-01-10T03:26:00,43.39,43.377,43.403,43.375,1821.22
35,2021-01-10T03:25:00,43.377,43.398,43.421,43.374,1032.08
36,2021-01-10T03:24:00,43.401,43.4,43.414,43.38,509.23
37,2021-01-10T03:23:00,43.398,43.381,43.43,43.378,3235.45
38,2021-01-10T03:22:00,43.381,43.428,43.451,43.38,713.51
39,2021-01-10T03:21:00,43.428,43.392,43.467,43.392,1751.3
40,2021-01-10T03:20:00,43.386,43.377,43.424,43.354,1632.32
41,2021-01-10T03:19:00,43.376,43.366,43.395,43.323,5177.88
42,2021-01-10T03:18:00,43.366,43.386,43.411,43.365,2235.18
43,2021-01-10T03:17:00,43.393,43.398,43.45,43.383,1917.25
44,2021-01-10T03:16:00,43.392,43.456,43.461,43.383,4589.6
45,2021-01-10T03:15:00,43.457,43.48,43.504,43.455,2988.56
46,2021-01-10T03:14:00,43.497,43.507,43.512,43.477,2567.54
47,2021-01-10T03:13:00,43.501,43.49,43.505,43.463,3123.11
48,2021-01-10T03:12:00,43.49,43.459,43.498,43.437,3061.92
49,2021-01-10T03:11:00,43.458,43.517,43.558,43.45,9456.32
50,2021-01-10T03:10:00,43.514,43.49,43.522,43.477,3715.5
51,2021-01-10T03:09:00,43.487,43.417,43.5,43.417,7845.18
52,2021-01-10T03:08:00,43.418,43.419,43.463,43.389,4687.98
53,2021-01-10T03:07:00,43.419,43.385,43.439,43.376,4948.3
54,2021-01-10T03:06:00,43.384,43.171,43.4,43.171,14171.26
55,2021-01-10T03:05:00,43.17,43.203,43.203,43.167,1578.26
56,2021-01-10T03:04:00,43.203,43.226,43.227,43.151,2202.03
57,2021-01-10T03:03:00,43.227,43.2,43.25,43.161,4896.27
58,2021-01-10T03:02:00,43.2,43.176,43.2,43.159,2557.31
59,2021-01-10T03:01:00,43.176,43.17,43.2,43.149,1767.04
60,2021-01-10T03:00:00,43.173,43.193,43.2,43.156,7477.08
61,2021-01-10T02:59:00,43.192,43.174,43.2,43.159,3356.29
62,2021-01-10T02:58:00,43.175,43.18,43.198,43.161,1271.91
63,2021-01-10T02:57:00,43.178,43.167,43.195,43.153,3333.8
64,2021-01-10T02:56:00,43.166,43.168,43.192,43.133,2054.78
65,2021-01-10T02:55:00,43.166,43.165,43.2,43.157,4837.48
66,2021-01-10T02:54:00,43.165,43.182,43.182,43.151,1163.56
67,2021-01-10T02:53:00,43.171,43.157,43.185,43.144,1572.98
68,2021-01-10T02:52:00,43.14,43.161,43.176,43.14,2428.49
69,2021-01-10T02:51:00,43.161,43.174,43.193,43.16,1261.45
70,2021-01-10T02:50:00,43.175,43.172,43.199,43.165,2031.29
71,2021-01-10T02:49:00,43.172,43.139,43.172,43.114,2425.43
72,2021-01-10T02:48:00,43.146,43.154,43.161,43.118,1507.25
73,2021-01-10T02:47:00,43.138,43.12,43.151,43.115,1366.21
74,2021-01-10T02:46:00,43.117,43.106,43.145,43.099,680.26
75,2021-01-10T02:45:00,43.103,43.154,43.154,43.103,1351.57
76,2021-01-10T02:44:00,43.157,43.101,43.168,43.084,4275.19
77,2021-01-10T02:43:00,43.11,43.069,43.125,43.038,4673.55
78,2021-01-10T02:42:00,43.068,43.084,43.119,43.058,2407.16
79,2021-01-10T02:41:00,43.083,43.063,43.103,43.05,3982.3
80,2021-01-10T02:40:00,43.066,43.038,43.078,43.03,3187.28
81,2021-01-10T02:39:00,43.04,43.076,43.089,43.04,3608.01
82,2021-01-10T02:38:00,43.075,43.115,43.126,43.05,4028.34
83,2021-01-10T02:37:00,43.106,43.129,43.144,43.072,3457.42
84,2021-01-10T02:36:00,43.136,43.14,43.152,43.106,3131.72
85,2021-01-10T02:35:00,43.125,43.109,43.159,43.095,2601.71
86,2021-01-10T02:34:00,43.108,43.117,43.128,43.108,1028.43
